"id","site","orig_id","run","outdir","mean_FD","mean_relative","age","sex","handedness","eyes","orig_site"
"cambridge_sub61185","Cambridge","sub61185","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub61185_/scan_func_rest",0.0882602294118,0.171772167883,26,"Female",NA,NA,"cambridge"
"cambridge_sub90699","Cambridge","sub90699","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub90699_/scan_func_rest",0.0641308151261,0.0772516971485,26,"Female",NA,NA,"cambridge"
"cambridge_sub34741","Cambridge","sub34741","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub34741_/scan_func_rest",0.0824114890756,0.169773758262,27,"Female",NA,NA,"cambridge"
"cambridge_sub12346","Cambridge","sub12346","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub12346_/scan_func_rest",0.0568018621849,0.0455149302376,18,"Male",NA,NA,"cambridge"
"cambridge_sub84504","Cambridge","sub84504","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub84504_/scan_func_rest",0.0870962243697,0.0561751154103,18,"Male",NA,NA,"cambridge"
"cambridge_sub01361","Cambridge","sub01361","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub01361_/scan_func_rest",0.0762969621849,0.140886835038,19,"Male",NA,NA,"cambridge"
"cambridge_sub10619","Cambridge","sub10619","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub10619_/scan_func_rest",0.145174004202,0.410305276385,19,"Male",NA,NA,"cambridge"
"cambridge_sub18449","Cambridge","sub18449","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub18449_/scan_func_rest",0.182323685714,0.255828467976,19,"Male",NA,NA,"cambridge"
"cambridge_sub77337","Cambridge","sub77337","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub77337_/scan_func_rest",0.0800272773109,0.060944564071,19,"Male",NA,NA,"cambridge"
"cambridge_sub82113","Cambridge","sub82113","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub82113_/scan_func_rest",0.0509183453782,0.191914681404,19,"Male",NA,NA,"cambridge"
"cambridge_sub07413","Cambridge","sub07413","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub07413_/scan_func_rest",0.0971679420168,0.0974920444502,20,"Male",NA,NA,"cambridge"
"cambridge_sub14194","Cambridge","sub14194","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub14194_/scan_func_rest",0.210548784874,0.351688723383,20,"Male",NA,NA,"cambridge"
"cambridge_sub35430","Cambridge","sub35430","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub35430_/scan_func_rest",0.0966842487395,0.0670512132046,20,"Male",NA,NA,"cambridge"
"cambridge_sub53193","Cambridge","sub53193","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub53193_/scan_func_rest",0.062769210084,0.0459983530845,20,"Male",NA,NA,"cambridge"
"cambridge_sub54846","Cambridge","sub54846","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub54846_/scan_func_rest",0.0764976336134,0.0769017580954,20,"Male",NA,NA,"cambridge"
"cambridge_sub58874","Cambridge","sub58874","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub58874_/scan_func_rest",0.0737527680672,0.16204731588,20,"Male",NA,NA,"cambridge"
"cambridge_sub76745","Cambridge","sub76745","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub76745_/scan_func_rest",0.0931606260504,0.155693998954,20,"Male",NA,NA,"cambridge"
"cambridge_sub86115","Cambridge","sub86115","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub86115_/scan_func_rest",0.0752935571429,0.156516971281,20,"Male",NA,NA,"cambridge"
"cambridge_sub93488","Cambridge","sub93488","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub93488_/scan_func_rest",0.0781979596639,0.0976841752067,20,"Male",NA,NA,"cambridge"
"cambridge_sub21755","Cambridge","sub21755","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub21755_/scan_func_rest",0.0944489529412,0.13673171384,21,"Male",NA,NA,"cambridge"
"cambridge_sub23780","Cambridge","sub23780","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub23780_/scan_func_rest",0.0491659218487,0.0301500768234,21,"Male",NA,NA,"cambridge"
"cambridge_sub41773","Cambridge","sub41773","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub41773_/scan_func_rest",0.0467271915966,0.100588135307,21,"Male",NA,NA,"cambridge"
"cambridge_sub45344","Cambridge","sub45344","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub45344_/scan_func_rest",0.162469682353,0.135377306295,21,"Male",NA,NA,"cambridge"
"cambridge_sub57221","Cambridge","sub57221","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub57221_/scan_func_rest",0.0548604747899,0.0710065240945,21,"Male",NA,NA,"cambridge"
"cambridge_sub65682","Cambridge","sub65682","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub65682_/scan_func_rest",0.335219835294,0.202415894623,21,"Male",NA,NA,"cambridge"
"cambridge_sub71849","Cambridge","sub71849","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub71849_/scan_func_rest",0.0807376134454,0.110343120479,21,"Male",NA,NA,"cambridge"
"cambridge_sub92393","Cambridge","sub92393","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub92393_/scan_func_rest",0.163372552941,0.101199494482,21,"Male",NA,NA,"cambridge"
"cambridge_sub07798","Cambridge","sub07798","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub07798_/scan_func_rest",0.0923598638655,0.0915717837367,22,"Male",NA,NA,"cambridge"
"cambridge_sub27230","Cambridge","sub27230","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub27230_/scan_func_rest",0.0792817932773,0.117577577249,22,"Male",NA,NA,"cambridge"
"cambridge_sub39053","Cambridge","sub39053","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub39053_/scan_func_rest",0.0779197235294,0.16470610409,22,"Male",NA,NA,"cambridge"
"cambridge_sub90681","Cambridge","sub90681","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub90681_/scan_func_rest",0.0699510218487,0.059309852068,22,"Male",NA,NA,"cambridge"
"cambridge_sub94304","Cambridge","sub94304","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub94304_/scan_func_rest",0.0582477142857,0.106394096964,22,"Male",NA,NA,"cambridge"
"cambridge_sub15258","Cambridge","sub15258","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub15258_/scan_func_rest",0.0631104495798,0.0681691303582,23,"Male",NA,NA,"cambridge"
"cambridge_sub51512","Cambridge","sub51512","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub51512_/scan_func_rest",0.130488703361,0.205327437206,23,"Male",NA,NA,"cambridge"
"cambridge_sub92440","Cambridge","sub92440","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub92440_/scan_func_rest",0.0591773260504,0.0632500408607,24,"Male",NA,NA,"cambridge"
"cambridge_sub39142","Cambridge","sub39142","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub39142_/scan_func_rest",0.187573881513,0.136443827815,25,"Male",NA,NA,"cambridge"
"cleveland_sub22736","Cleveland","sub22736","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub22736_/scan_func_rest",0.196654433071,0.101016771864,28,"Female",NA,NA,"cleveland"
"cleveland_sub47482","Cleveland","sub47482","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub47482_/scan_func_rest",0.15966160315,0.0869552799605,28,"Female",NA,NA,"cleveland"
"cleveland_sub97844","Cleveland","sub97844","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub97844_/scan_func_rest",0.272321147244,0.130911115081,30,"Female",NA,NA,"cleveland"
"cleveland_sub76139","Cleveland","sub76139","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub76139_/scan_func_rest",0.118778474803,0.0765226453039,41,"Female",NA,NA,"cleveland"
"cleveland_sub80263","Cleveland","sub80263","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub80263_/scan_func_rest",0.16322070315,0.0746118615519,44,"Female",NA,NA,"cleveland"
"cleveland_sub92232","Cleveland","sub92232","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub92232_/scan_func_rest",0.209230706299,0.117985422215,45,"Female",NA,NA,"cleveland"
"cleveland_sub85091","Cleveland","sub85091","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub85091_/scan_func_rest",0.380293198425,0.15369968319,52,"Female",NA,NA,"cleveland"
"cleveland_sub02480","Cleveland","sub02480","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub02480_/scan_func_rest",0.692426653543,0.254126562762,56,"Female",NA,NA,"cleveland"
"cleveland_sub67936","Cleveland","sub67936","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub67936_/scan_func_rest",0.445776367717,0.166397763838,57,"Female",NA,NA,"cleveland"
"cleveland_sub46075","Cleveland","sub46075","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub46075_/scan_func_rest",0.386543732283,0.156521169314,33,"Male",NA,NA,"cleveland"
"cleveland_sub61868","Cleveland","sub61868","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub61868_/scan_func_rest",0.725539585039,0.287321821681,48,"Male",NA,NA,"cleveland"
"cleveland_sub18011","Cleveland","sub18011","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub18011_/scan_func_rest",0.308262465354,0.140430982599,55,"Male",NA,NA,"cleveland"
"icbm_sub05208","Icbm","sub05208","Run 3","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub05208_/scan_func_3_rest",0.108204694531,0.0791145559524,19,"Female","Right-Handed",NA,"icbm"
"icbm_sub82228","Icbm","sub82228","Run 3","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub82228_/scan_func_3_rest",0.150796173437,0.167680870262,19,"Female","Right-Handed",NA,"icbm"
"icbm_sub41546","Icbm","sub41546","Run 3","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub41546_/scan_func_3_rest",0.0866848984375,0.0805277411954,20,"Female","Left-Handed",NA,"icbm"
"icbm_sub66794","Icbm","sub66794","Run 3","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub66794_/scan_func_3_rest",0.0844296265625,0.0845033541193,20,"Female","Right-Handed",NA,"icbm"
"icbm_sub98317","Icbm","sub98317","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub98317_/scan_func_1_rest",0.119414128125,0.0539741987448,21,"Female","Right-Handed",NA,"icbm"
"icbm_sub86665","Icbm","sub86665","Run 3","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub86665_/scan_func_3_rest",0.103151579688,0.0994101640268,23,"Female","Right-Handed",NA,"icbm"
"icbm_sub94945","Icbm","sub94945","Run 2","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub94945_/scan_func_2_rest",0.0888744109375,0.0606551317626,23,"Female","Right-Handed",NA,"icbm"
"icbm_sub97008","Icbm","sub97008","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub97008_/scan_func_1_rest",0.0800825140625,0.0588024725164,25,"Female","Right-Handed",NA,"icbm"
"icbm_sub07286","Icbm","sub07286","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub07286_/scan_func_1_rest",0.0983776179688,0.113873938556,35,"Female","Right-Handed",NA,"icbm"
"icbm_sub70595","Icbm","sub70595","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub70595_/scan_func_1_rest",0.09660955625,0.0570475584173,44,"Female","Right-Handed",NA,"icbm"
"icbm_sub00623","Icbm","sub00623","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub00623_/scan_func_1_rest",0.246236927344,0.144954179778,48,"Female","Right-Handed",NA,"icbm"
"icbm_sub53282","Icbm","sub53282","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub53282_/scan_func_1_rest",0.152311045312,0.0737931685875,49,"Female","Right-Handed",NA,"icbm"
"icbm_sub95400","Icbm","sub95400","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub95400_/scan_func_1_rest",0.185213199219,0.0664720734641,49,"Female","Right-Handed",NA,"icbm"
"icbm_sub92028","Icbm","sub92028","Run 2","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub92028_/scan_func_2_rest",0.232507329687,0.156588768995,56,"Female","Right-Handed",NA,"icbm"
"icbm_sub55114","Icbm","sub55114","Run 2","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub55114_/scan_func_2_rest",0.256235526562,0.219531269748,58,"Female","Ambidextrous",NA,"icbm"
"icbm_sub35370","Icbm","sub35370","Run 3","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub35370_/scan_func_3_rest",0.1412793,0.0900077458051,59,"Female","Right-Handed",NA,"icbm"
"icbm_sub13789","Icbm","sub13789","Run 2","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub13789_/scan_func_2_rest",0.124567255469,0.0848942060797,60,"Female","Right-Handed",NA,"icbm"
"icbm_sub34252","Icbm","sub34252","Run 2","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub34252_/scan_func_2_rest",0.259240364063,0.118202656687,62,"Female","Right-Handed",NA,"icbm"
"icbm_sub93975","Icbm","sub93975","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub93975_/scan_func_1_rest",0.165851825781,0.128351297482,67,"Female","Right-Handed",NA,"icbm"
"icbm_sub87217","Icbm","sub87217","Run 2","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub87217_/scan_func_2_rest",0.23222938125,0.112064404931,78,"Female","Right-Handed",NA,"icbm"
"icbm_sub35262","Icbm","sub35262","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub35262_/scan_func_1_rest",0.113819875781,0.167023955434,20,"Male","Right-Handed",NA,"icbm"
"icbm_sub71932","Icbm","sub71932","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub71932_/scan_func_1_rest",0.106186609375,0.0488076783977,21,"Male","Right-Handed",NA,"icbm"
"icbm_sub02382","Icbm","sub02382","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub02382_/scan_func_1_rest",0.186234291406,0.168640168107,26,"Male","Right-Handed",NA,"icbm"
"icbm_sub82754","Icbm","sub82754","Run 3","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub82754_/scan_func_3_rest",0.106397053125,0.0592955881735,30,"Male","Right-Handed",NA,"icbm"
"icbm_sub33677","Icbm","sub33677","Run 2","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub33677_/scan_func_2_rest",0.109972719531,0.101442928843,32,"Male","Right-Handed",NA,"icbm"
"icbm_sub89049","Icbm","sub89049","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub89049_/scan_func_1_rest",0.139874622656,0.0728498378469,35,"Male","Right-Handed",NA,"icbm"
"icbm_sub51677","Icbm","sub51677","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub51677_/scan_func_1_rest",0.106752715625,0.0543006139818,37,"Male","Right-Handed",NA,"icbm"
"icbm_sub95971","Icbm","sub95971","Run 2","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub95971_/scan_func_2_rest",0.1346872625,0.113007611998,42,"Male","Right-Handed",NA,"icbm"
"icbm_sub57738","Icbm","sub57738","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub57738_/scan_func_1_rest",0.221929342969,0.0984094001733,47,"Male","Right-Handed",NA,"icbm"
"icbm_sub59914","Icbm","sub59914","Run 3","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub59914_/scan_func_3_rest",0.280276451562,0.122163464484,48,"Male","Right-Handed",NA,"icbm"
"icbm_sub30623","Icbm","sub30623","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub30623_/scan_func_1_rest",0.11762188125,0.118800814625,51,"Male","Right-Handed",NA,"icbm"
"icbm_sub08255","Icbm","sub08255","Run 2","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub08255_/scan_func_2_rest",0.152485594531,0.087944228116,53,"Male","Left-Handed",NA,"icbm"
"icbm_sub98802","Icbm","sub98802","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub98802_/scan_func_1_rest",0.171005511719,0.142780907829,56,"Male","Right-Handed",NA,"icbm"
"icbm_sub40482","Icbm","sub40482","Run 3","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub40482_/scan_func_3_rest",0.141093267188,0.0565901953335,60,"Male","Right-Handed",NA,"icbm"
"icbm_sub02503","Icbm","sub02503","Run 2","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub02503_/scan_func_2_rest",0.111426317188,0.0407382341372,70,"Male","Right-Handed",NA,"icbm"
"icbm_sub22674","Icbm","sub22674","Run 2","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub22674_/scan_func_2_rest",0.168265639844,0.0961662129214,70,"Male","Right-Handed",NA,"icbm"
"leiden_a_sub38454","Leiden A","sub38454","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub38454_/scan_func_rest",0.105596352558,0.135498463287,21,"Male",NA,NA,"leiden_a"
"leiden_a_sub56299","Leiden A","sub56299","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub56299_/scan_func_rest",0.151678899535,0.117831844416,21,"Male",NA,NA,"leiden_a"
"leiden_a_sub28473","Leiden A","sub28473","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub28473_/scan_func_rest",0.135407435814,0.097494541481,23,"Male",NA,NA,"leiden_a"
"leiden_a_sub12255","Leiden A","sub12255","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub12255_/scan_func_rest",0.204296098605,0.150769095287,25,"Male",NA,NA,"leiden_a"
"leiden_b_sub97690","Leiden B","sub97690","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub97690_/scan_func_rest",0.218859698605,0.140773025716,21,"Female",NA,NA,"leiden_b"
"leiden_b_sub87320","Leiden B","sub87320","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub87320_/scan_func_rest",0.120218162326,0.0709435369751,22,"Female",NA,NA,"leiden_b"
"leiden_b_sub72247","Leiden B","sub72247","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub72247_/scan_func_rest",0.105741996279,0.0619237097439,20,"Male",NA,NA,"leiden_b"
"leiden_b_sub13537","Leiden B","sub13537","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub13537_/scan_func_rest",0.232336375814,0.33568461355,21,"Male",NA,NA,"leiden_b"
"leiden_b_sub86034","Leiden B","sub86034","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub86034_/scan_func_rest",0.100785974419,0.0608294648858,21,"Male",NA,NA,"leiden_b"
"leiden_b_sub92061","Leiden B","sub92061","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub92061_/scan_func_rest",0.129590050698,0.176480877014,28,"Male",NA,NA,"leiden_b"
"munchen_sub64202","Munchen","sub64202","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub64202_/scan_func_rest",0.228094286111,0.089493444155,67,"Female",NA,NA,"munchen"
"munchen_sub74607","Munchen","sub74607","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub74607_/scan_func_rest",0.157807155556,0.156723869733,65,"Male",NA,NA,"munchen"
"munchen_sub50162","Munchen","sub50162","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub50162_/scan_func_rest",0.0805667013889,0.0619693136773,73,"Male",NA,NA,"munchen"
"munchen_sub31272","Munchen","sub31272","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub31272_/scan_func_rest",0.0550684763889,0.102475758252,74,"Male",NA,NA,"munchen"
